Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn
CUST-13145,50,Male,48,Month-to-month,Fiber optic,Yes,No,51.75,2514.33,115.95,25,2,0,Bank transfer,0.3254,-2.14,No
CUST-13146,55,Female,10,Two year,Cable,Yes,No,49.22,636.12,45.22,13,0,1,Bank transfer,0.1317,-7.67,Yes
CUST-13147,66,Male,49,Month-to-month,Cable,Yes,No,53.35,2463.92,90.12,20,0,0,Electronic check,0.1305,-1.7,No
CUST-13148,75,Male,14,Month-to-month,Cable,Yes,Yes,68.37,912.52,100.88,12,3,2,Electronic check,0.2636,-1.76,No
CUST-13149,24,Male,54,Month-to-month,Cable,Yes,No,63.79,3625.62,61.14,16,1,0,Electronic check,0.2225,19.27,No
CUST-13150,59,Female,41,One year,Cable,Yes,No,57.2,2190.64,60.98,25,2,1,Bank transfer,0.142,14.66,No
CUST-13151,31,Male,10,One year,Fiber optic,No,Yes,80.95,863.01,107.37,24,0,1,Credit card,0.1846,-5.25,No
CUST-13152,29,Female,26,Month-to-month,Fiber optic,Yes,No,63.61,1329.65,57.63,16,1,1,Electronic check,0.6046,-2.13,Yes
CUST-13153,63,Male,59,One year,Fiber optic,Yes,Yes,88.48,5163.03,51.62,22,0,1,Credit card,0.1397,-20.31,No
CUST-13154,21,Male,32,Two year,DSL,Yes,Yes,53.09,1589.23,5.0,14,3,0,Electronic check,0.3156,0.0,Yes
CUST-13155,67,Male,50,Two year,Fiber optic,Yes,No,73.34,3802.26,91.92,14,2,1,Electronic check,0.4867,1.38,No
CUST-13156,62,Female,54,Month-to-month,Cable,Yes,Yes,68.47,3557.44,56.04,20,1,1,Electronic check,0.2044,6.65,No
CUST-13157,75,Female,3,Month-to-month,Cable,Yes,No,66.23,66.23,83.79,25,4,1,Bank transfer,0.2155,9.58,No
CUST-13158,56,Male,68,Two year,None,Yes,Yes,55.31,3655.22,61.47,16,2,0,Electronic check,0.2773,20.67,No
CUST-13159,68,Female,25,Month-to-month,DSL,Yes,Yes,51.88,1233.33,97.05,11,5,1,Electronic check,0.2168,-2.68,No
CUST-13160,24,Male,58,Month-to-month,Cable,Yes,Yes,50.83,2895.98,98.0,23,2,1,Bank transfer,0.161,2.65,No
CUST-13161,69,Male,34,Month-to-month,Cable,Yes,Yes,65.51,2156.09,41.11,19,0,0,Bank transfer,0.029,20.8,Yes
CUST-13162,27,Female,42,Two year,None,Yes,No,38.71,1659.86,53.86,15,2,0,Bank transfer,0.1601,-0.08,No
CUST-13163,36,Male,26,Month-to-month,Cable,Yes,No,57.9,1373.71,78.95,14,2,0,Electronic check,0.1663,0.92,No
CUST-13164,25,Male,62,Month-to-month,Fiber optic,Yes,No,90.35,5654.75,98.77,16,4,0,Bank transfer,0.0463,33.67,No
CUST-13165,41,Female,9,One year,Fiber optic,Yes,Yes,82.8,653.47,67.71,14,2,0,Electronic check,0.2712,1.46,No
CUST-13166,61,Male,65,Month-to-month,None,Yes,Yes,48.78,2917.91,70.14,17,0,1,Electronic check,0.1505,22.82,No
CUST-13167,33,Female,15,Month-to-month,Cable,Yes,Yes,57.89,848.66,73.36,24,2,0,Bank transfer,0.2768,-4.7,Yes
CUST-13168,65,Female,64,Month-to-month,Cable,Yes,Yes,63.15,4095.41,43.98,17,1,0,Bank transfer,0.1116,-3.45,No
CUST-13169,53,Female,2,Month-to-month,Cable,Yes,Yes,70.32,70.32,54.12,26,5,0,Mailed check,0.0392,-22.07,No
CUST-13170,54,Female,1,Two year,Cable,Yes,Yes,69.18,79.03,60.55,16,3,0,Credit card,0.4114,9.34,No
CUST-13171,72,Female,7,Month-to-month,Cable,Yes,Yes,67.47,413.76,89.02,24,0,1,Electronic check,0.1419,10.61,No
CUST-13172,43,Male,40,Two year,None,Yes,No,44.81,1722.04,108.08,18,0,3,Electronic check,0.0882,3.07,No
CUST-13173,37,Female,20,Month-to-month,None,Yes,Yes,40.25,876.6,43.16,22,1,1,Mailed check,0.0831,7.5,No
CUST-13174,75,Female,44,Month-to-month,Fiber optic,Yes,Yes,81.95,3682.51,82.32,25,4,0,Electronic check,0.084,12.5,No
CUST-13175,50,Female,60,Month-to-month,Fiber optic,No,Yes,66.44,3847.23,70.24,19,0,1,Bank transfer,0.1051,-15.78,No
CUST-13176,53,Male,2,Month-to-month,Fiber optic,Yes,No,89.9,89.9,52.96,22,2,0,Credit card,0.1736,2.84,No
CUST-13177,35,Female,38,Month-to-month,DSL,Yes,No,44.68,1782.3,41.97,19,2,1,Bank transfer,0.0394,21.91,No
CUST-13178,30,Female,54,Month-to-month,Cable,No,Yes,73.58,3844.67,70.49,19,0,0,Electronic check,0.2031,-1.39,No
CUST-13179,27,Male,31,Two year,Cable,Yes,No,56.31,1635.77,50.96,10,4,1,Electronic check,0.2024,-14.51,No
CUST-13180,30,Female,67,Month-to-month,DSL,Yes,No,45.49,3012.07,73.95,23,0,1,Electronic check,0.1061,14.98,No
CUST-13181,29,Male,48,Two year,Fiber optic,Yes,Yes,78.76,3707.7,40.95,25,3,1,Electronic check,0.1952,3.78,Yes
CUST-13182,61,Male,3,Month-to-month,DSL,Yes,Yes,51.03,89.61,38.51,21,1,0,Electronic check,0.1786,1.67,No
CUST-13183,21,Female,39,Month-to-month,Cable,Yes,No,51.6,1978.82,90.81,18,1,0,Credit card,0.2198,-2.88,No
CUST-13184,54,Male,28,One year,DSL,Yes,Yes,70.47,1943.62,69.69,14,2,1,Bank transfer,0.2758,13.04,No
CUST-13185,73,Male,10,Month-to-month,Fiber optic,Yes,Yes,82.22,846.53,69.13,27,0,0,Electronic check,0.2501,-4.6,No
CUST-13186,62,Male,69,Month-to-month,Fiber optic,Yes,No,76.5,5288.09,52.86,22,2,0,Electronic check,0.085,19.35,Yes
CUST-13187,41,Male,17,Month-to-month,DSL,Yes,Yes,55.76,1154.62,83.2,19,3,0,Mailed check,0.3301,3.02,No
CUST-13188,21,Female,7,Month-to-month,DSL,Yes,No,54.9,458.22,60.62,13,1,1,Electronic check,0.0735,14.16,Yes
CUST-13189,66,Female,17,One year,Cable,No,No,51.01,857.64,83.68,25,2,0,Electronic check,0.2598,12.75,No
CUST-13190,18,Female,60,Month-to-month,None,Yes,No,31.06,2060.07,54.12,21,3,0,Bank transfer,0.0944,-12.17,No
CUST-13191,57,Male,44,Two year,Fiber optic,Yes,No,92.27,3952.74,39.5,23,0,0,Electronic check,0.3772,7.73,No
CUST-13192,56,Female,60,Month-to-month,Fiber optic,Yes,No,60.28,3847.0,47.56,19,1,1,Electronic check,0.0831,-1.22,No
CUST-13193,29,Female,34,Month-to-month,DSL,Yes,Yes,59.61,2333.2,75.16,16,2,1,Electronic check,0.0999,9.88,Yes
CUST-13194,60,Female,9,Month-to-month,Fiber optic,Yes,No,73.94,768.96,41.28,20,2,0,Mailed check,0.1022,1.28,Yes
CUST-13195,28,Male,28,Month-to-month,DSL,Yes,Yes,61.19,1694.63,108.48,18,2,1,Bank transfer,0.1456,-20.59,No
CUST-13196,31,Male,15,Two year,Fiber optic,Yes,Yes,75.9,1254.64,32.34,24,3,0,Bank transfer,0.0223,11.49,No
CUST-13197,65,Female,41,Two year,Fiber optic,Yes,No,65.51,2832.25,61.41,21,0,3,Mailed check,0.0874,-24.79,No
CUST-13198,74,Female,20,Month-to-month,Cable,Yes,No,60.46,1095.93,93.58,19,1,1,Bank transfer,0.0607,3.7,No
CUST-13199,33,Male,70,Month-to-month,Fiber optic,Yes,No,64.89,4637.73,71.85,18,3,0,Electronic check,0.1256,24.74,No
CUST-13200,71,Female,28,Two year,Cable,Yes,No,66.13,1824.11,56.53,15,1,0,Bank transfer,0.0625,18.81,No
CUST-13201,70,Male,23,Month-to-month,Fiber optic,Yes,Yes,80.68,1757.44,92.61,18,0,1,Bank transfer,0.102,6.83,No
CUST-13202,62,Male,71,Month-to-month,Fiber optic,Yes,No,68.82,4924.86,42.71,28,2,1,Bank transfer,0.2953,-4.14,No
CUST-13203,26,Female,38,Month-to-month,Fiber optic,Yes,Yes,79.88,3046.2,58.08,16,1,0,Credit card,0.2591,1.25,No
CUST-13204,35,Female,13,Month-to-month,Fiber optic,Yes,Yes,82.74,914.39,26.18,21,0,0,Electronic check,0.142,14.62,No
CUST-13205,57,Male,35,Month-to-month,Fiber optic,Yes,Yes,88.3,3258.83,86.21,17,2,0,Electronic check,0.0952,-7.47,Yes
CUST-13206,75,Female,19,Month-to-month,Cable,Yes,No,60.86,1179.41,78.44,27,3,0,Bank transfer,0.2763,7.02,Yes
CUST-13207,65,Female,52,Two year,None,Yes,No,37.48,2049.1,78.5,17,1,0,Electronic check,0.2237,-8.21,No
CUST-13208,42,Male,42,Month-to-month,Fiber optic,No,No,68.43,2985.9,68.12,14,3,1,Mailed check,0.1624,-1.38,Yes
CUST-13209,31,Female,53,Two year,Fiber optic,Yes,No,60.08,3101.29,66.95,14,1,0,Bank transfer,0.1332,-3.66,No
CUST-13210,73,Female,68,One year,Fiber optic,Yes,Yes,75.25,5379.21,67.59,17,2,0,Electronic check,0.1131,6.97,No
CUST-13211,34,Female,53,Month-to-month,Cable,Yes,Yes,65.98,3749.49,72.32,15,3,0,Bank transfer,0.0786,8.58,No
CUST-13212,37,Other,25,Month-to-month,Fiber optic,Yes,Yes,72.92,1708.41,68.13,16,0,2,Credit card,0.2006,27.84,No
CUST-13213,73,Female,15,Month-to-month,Fiber optic,Yes,Yes,84.13,1268.34,42.64,18,2,0,Bank transfer,0.2633,0.17,Yes
CUST-13214,50,Male,39,Two year,Cable,Yes,No,58.24,2297.09,10.8,15,1,0,Bank transfer,0.2641,5.87,No
CUST-13215,33,Male,33,Month-to-month,Cable,Yes,Yes,59.13,1876.79,115.11,10,2,1,Credit card,0.2216,16.1,No
CUST-13216,18,Female,23,Two year,Cable,Yes,No,49.35,1091.96,49.44,20,0,1,Electronic check,0.157,1.7,No
CUST-13217,42,Other,59,One year,Fiber optic,No,Yes,70.98,4477.91,60.78,11,1,1,Bank transfer,0.006,3.17,No
CUST-13218,75,Male,66,One year,DSL,No,Yes,55.64,3616.8,91.72,27,3,0,Credit card,0.0169,9.31,No
CUST-13219,43,Male,28,Month-to-month,Fiber optic,Yes,No,70.66,2213.79,73.09,28,2,0,Credit card,0.1076,-6.12,No
CUST-13220,58,Female,50,Month-to-month,Cable,Yes,No,76.23,3960.92,30.67,12,0,1,Mailed check,0.0566,4.41,No
CUST-13221,32,Male,71,One year,Cable,No,Yes,57.68,4153.37,37.05,18,3,1,Mailed check,0.2194,-7.73,No
CUST-13222,62,Male,1,One year,Fiber optic,Yes,No,65.94,228.99,86.13,25,1,1,Electronic check,0.086,-1.82,No
CUST-13223,62,Female,27,Month-to-month,Cable,Yes,No,67.19,1927.88,79.33,17,1,1,Credit card,0.2285,27.76,No
CUST-13224,53,Female,54,One year,DSL,Yes,Yes,61.31,3386.6,52.61,18,1,0,Credit card,0.1523,0.27,No
CUST-13225,62,Female,36,Month-to-month,Cable,Yes,Yes,76.4,2878.06,64.01,11,2,3,Bank transfer,0.0037,4.66,Yes
CUST-13226,51,Female,58,One year,Fiber optic,Yes,No,80.02,4586.06,65.92,14,1,1,Mailed check,0.2874,-29.76,No
CUST-13227,39,Male,35,Month-to-month,Fiber optic,Yes,Yes,76.56,2661.37,70.94,20,1,0,Mailed check,0.0605,7.29,No
CUST-13228,60,Female,5,Month-to-month,Fiber optic,No,Yes,66.89,172.03,75.1,17,4,0,Credit card,0.0747,25.71,Yes
CUST-13229,66,Male,32,One year,Cable,Yes,Yes,72.13,2401.89,55.67,10,4,0,Electronic check,0.1381,-8.18,No
CUST-13230,66,Male,30,Month-to-month,Fiber optic,Yes,No,64.34,1859.71,81.82,13,2,0,Electronic check,0.0639,15.01,No
CUST-13231,30,Female,61,Month-to-month,Fiber optic,Yes,No,66.72,3897.36,79.25,17,1,1,Mailed check,0.0721,-5.44,No
CUST-13232,57,Female,11,One year,Cable,No,Yes,45.48,577.64,85.92,14,1,0,Mailed check,0.0375,-17.87,No
CUST-13233,18,Female,12,One year,Cable,Yes,No,56.97,657.05,83.5,14,3,1,Electronic check,0.3035,-3.25,No
CUST-13234,51,Male,11,One year,DSL,Yes,No,60.36,867.11,82.89,9,0,2,Electronic check,0.1608,-6.2,No
CUST-13235,51,Female,41,Month-to-month,Cable,Yes,Yes,67.24,2867.98,54.09,19,3,0,Credit card,0.1375,3.38,No
CUST-13236,39,Female,72,Month-to-month,Cable,Yes,No,46.46,3517.34,62.02,17,1,0,Electronic check,0.1885,-1.63,No
CUST-13237,75,Female,45,One year,DSL,Yes,No,64.49,2897.92,44.57,32,2,1,Bank transfer,0.14,-9.98,No
CUST-13238,69,Female,59,Month-to-month,Fiber optic,No,No,57.48,3434.07,69.83,15,3,0,Mailed check,0.0475,8.39,No
CUST-13239,20,Male,62,Month-to-month,Fiber optic,Yes,No,70.35,4482.15,45.77,15,2,1,Electronic check,0.2871,16.08,No
CUST-13240,30,Female,44,Month-to-month,DSL,No,Yes,53.36,2056.32,76.28,20,2,1,Credit card,0.2143,9.79,No
CUST-13241,30,Female,44,Month-to-month,Fiber optic,Yes,Yes,85.08,3559.64,93.79,12,2,1,Bank transfer,0.1029,4.14,No
CUST-13242,70,Female,18,Two year,DSL,Yes,Yes,62.32,1119.21,64.98,18,5,0,Electronic check,0.1105,1.07,No
CUST-13243,48,Female,70,Month-to-month,DSL,Yes,No,49.03,3234.79,52.01,23,2,1,Bank transfer,0.1376,9.03,No
CUST-13244,60,Female,57,Month-to-month,Fiber optic,Yes,Yes,78.92,4407.12,76.86,21,1,0,Bank transfer,0.1565,-4.61,No
CUST-13245,64,Male,63,Two year,Cable,No,No,45.12,2918.84,89.77,18,0,0,Credit card,0.244,12.1,No
CUST-13246,62,Male,71,Two year,Cable,Yes,No,50.73,3649.99,47.05,13,1,0,Bank transfer,0.2598,-13.38,No
CUST-13247,23,Female,26,Month-to-month,DSL,Yes,Yes,56.87,1566.17,67.77,19,2,0,Mailed check,0.0264,-18.94,No
CUST-13248,26,Female,11,Two year,None,Yes,No,46.86,388.65,72.53,29,4,0,Electronic check,0.1121,9.36,No
CUST-13249,40,Female,62,Month-to-month,Fiber optic,Yes,Yes,71.56,4550.42,58.33,21,0,0,Mailed check,0.0247,-10.88,Yes
CUST-13250,37,Male,35,One year,Fiber optic,Yes,Yes,69.75,2349.03,77.31,13,2,1,Bank transfer,0.1129,-7.07,Yes
CUST-13251,61,Male,70,Month-to-month,Fiber optic,No,No,63.26,4501.83,25.7,14,4,1,Bank transfer,0.4324,-10.45,No
CUST-13252,27,Female,51,Month-to-month,DSL,Yes,Yes,66.17,3465.1,73.25,22,2,0,Electronic check,0.0789,9.16,No
CUST-13253,39,Female,19,Month-to-month,Fiber optic,Yes,Yes,74.29,1671.86,108.05,12,1,0,Electronic check,0.1974,-7.57,No
CUST-13254,31,Male,26,One year,Cable,Yes,No,51.18,1544.8,78.45,18,1,1,Bank transfer,0.1725,18.68,No
CUST-13255,28,Female,44,Month-to-month,Fiber optic,Yes,No,72.57,3284.43,65.92,17,3,0,Mailed check,0.0332,11.22,Yes
CUST-13256,28,Male,29,Month-to-month,DSL,Yes,No,51.18,1451.26,35.81,24,2,0,Credit card,0.0264,5.17,No
CUST-13257,29,Female,21,One year,DSL,Yes,Yes,69.63,1484.99,56.77,24,1,0,Electronic check,0.1715,21.19,No
CUST-13258,50,Male,16,Month-to-month,Fiber optic,Yes,Yes,87.44,1449.8,72.41,14,5,0,Electronic check,0.3468,-9.21,Yes
CUST-13259,41,Male,47,Two year,Cable,Yes,Yes,58.15,2665.69,67.24,18,1,0,Bank transfer,0.1394,3.56,No
CUST-13260,43,Male,3,Month-to-month,Cable,Yes,Yes,59.77,265.29,35.38,11,2,1,Credit card,0.1108,-25.47,No
CUST-13261,45,Female,7,Month-to-month,Cable,Yes,No,38.47,367.36,70.98,21,0,1,Credit card,0.1279,-4.33,Yes
CUST-13262,60,Female,4,Month-to-month,DSL,Yes,Yes,60.36,339.36,44.42,22,5,0,Electronic check,0.0642,-13.8,Yes
CUST-13263,67,Female,53,Month-to-month,DSL,Yes,No,44.64,2238.4,51.21,16,2,1,Electronic check,0.3259,12.92,No
CUST-13264,48,Male,3,Month-to-month,DSL,Yes,Yes,72.88,219.5,86.53,20,2,1,Electronic check,0.1277,17.13,Yes
CUST-13265,55,Male,31,Month-to-month,Cable,Yes,No,54.49,1809.42,59.27,15,3,0,Bank transfer,0.175,-1.26,No
CUST-13266,60,Male,9,One year,Fiber optic,Yes,Yes,76.68,786.47,49.49,24,0,1,Electronic check,0.302,29.43,Yes
CUST-13267,58,Female,43,Month-to-month,DSL,Yes,Yes,54.08,2310.95,41.37,13,1,0,Electronic check,0.0953,-8.14,No
CUST-13268,25,Male,3,Month-to-month,Fiber optic,Yes,Yes,79.63,237.29,47.83,17,0,0,Credit card,0.0581,-12.25,No
CUST-13269,75,Female,2,One year,Cable,No,No,59.45,74.02,52.05,22,2,0,Bank transfer,0.0363,-4.49,No
CUST-13270,27,Female,30,Month-to-month,Fiber optic,Yes,No,55.25,1732.72,85.59,27,1,0,Mailed check,0.3878,6.59,No
CUST-13271,41,Female,51,One year,None,Yes,No,43.83,2042.36,64.23,20,3,1,Credit card,0.1715,13.36,No
CUST-13272,55,Male,8,Two year,Fiber optic,Yes,Yes,65.26,410.52,93.9,18,1,0,Electronic check,0.0663,11.52,No
CUST-13273,41,Female,36,Month-to-month,DSL,Yes,No,47.93,1660.1,36.96,13,1,2,Electronic check,0.3191,-2.07,No
CUST-13274,32,Male,59,One year,Fiber optic,Yes,No,62.41,3751.92,95.98,16,4,1,Bank transfer,0.0115,15.48,No
CUST-13275,71,Male,46,Two year,Fiber optic,Yes,Yes,71.77,3478.97,61.41,15,3,0,Credit card,0.1901,-4.23,No
CUST-13276,22,Female,55,Month-to-month,Fiber optic,Yes,No,60.28,3363.14,59.57,19,4,1,Bank transfer,0.0241,36.91,No
CUST-13277,32,Female,23,Two year,Cable,Yes,No,60.74,1257.64,59.3,16,1,0,Mailed check,0.0566,14.89,No
CUST-13278,75,Female,68,Month-to-month,Fiber optic,Yes,No,66.85,4522.73,119.23,19,2,1,Credit card,0.021,-22.18,No
CUST-13279,60,Male,11,One year,Fiber optic,Yes,No,73.73,700.98,53.56,12,4,0,Bank transfer,0.0046,-3.85,Yes
CUST-13280,23,Other,44,Month-to-month,Fiber optic,Yes,No,74.6,3253.69,114.7,15,2,0,Electronic check,0.0713,-7.07,No
CUST-13281,61,Other,32,Month-to-month,Fiber optic,Yes,Yes,77.05,2356.33,85.72,24,0,0,Electronic check,0.2195,27.43,No
CUST-13282,74,Male,3,Two year,None,Yes,Yes,49.58,106.03,38.48,16,0,0,Bank transfer,0.6144,-9.19,No
CUST-13283,23,Female,68,Month-to-month,DSL,Yes,Yes,59.5,3947.81,41.92,25,2,1,Electronic check,0.1663,-25.02,No
CUST-13284,42,Male,51,Two year,Cable,Yes,Yes,63.63,3492.24,69.61,13,1,0,Credit card,0.2093,14.21,No
CUST-13285,45,Female,17,One year,DSL,Yes,Yes,65.4,1161.75,67.49,17,0,0,Bank transfer,0.0298,-32.49,No
CUST-13286,25,Female,4,Two year,DSL,Yes,No,60.32,137.93,55.44,15,2,0,Electronic check,0.1206,-2.19,No
CUST-13287,29,Female,49,Two year,Cable,Yes,No,66.8,3269.13,52.15,15,1,0,Credit card,0.0266,11.77,No
CUST-13288,28,Female,40,One year,Fiber optic,Yes,No,58.08,2535.58,102.17,25,5,0,Bank transfer,0.3815,-2.53,Yes
CUST-13289,28,Male,4,Two year,Cable,Yes,No,58.44,338.71,68.69,19,4,1,Electronic check,0.0628,19.22,Yes
CUST-13290,41,Female,71,One year,DSL,Yes,Yes,68.12,4818.28,76.29,22,5,0,Bank transfer,0.0809,6.87,No
CUST-13291,44,Female,52,Month-to-month,Fiber optic,Yes,Yes,70.41,3595.03,67.82,22,2,1,Credit card,0.3989,-8.8,Yes
CUST-13292,31,Male,34,One year,None,Yes,No,35.33,1241.86,66.04,19,1,0,Bank transfer,0.1226,4.77,No
CUST-13293,34,Male,18,Month-to-month,Fiber optic,Yes,No,64.74,1103.88,116.71,12,1,0,Electronic check,0.5098,23.1,No
CUST-13294,29,Female,20,Month-to-month,None,Yes,No,37.88,897.78,78.75,16,0,0,Credit card,0.048,5.11,No
CUST-13295,64,Female,33,Month-to-month,None,Yes,No,56.45,2169.54,128.13,20,3,0,Credit card,0.0954,8.49,No
CUST-13296,30,Female,5,Month-to-month,Fiber optic,Yes,Yes,78.94,418.78,83.68,17,3,0,Electronic check,0.3722,7.75,Yes
CUST-13297,70,Female,27,Month-to-month,Fiber optic,Yes,No,68.82,1872.36,49.34,19,2,0,Electronic check,0.1138,-6.49,No
CUST-13298,49,Female,16,Month-to-month,Cable,Yes,No,73.57,1037.12,94.85,15,3,0,Credit card,0.0525,-17.76,No
CUST-13299,64,Male,9,One year,Fiber optic,No,Yes,72.38,839.99,63.16,14,1,0,Electronic check,0.1081,6.81,No
CUST-13300,54,Male,10,One year,Cable,Yes,No,53.6,604.24,101.59,10,1,1,Mailed check,0.118,19.62,No
CUST-13301,33,Female,25,Two year,Fiber optic,No,Yes,59.44,1281.24,48.77,14,4,0,Electronic check,0.2086,9.34,No
CUST-13302,52,Female,28,Two year,Fiber optic,Yes,Yes,86.6,2469.98,26.96,24,2,2,Credit card,0.0191,-13.95,No
CUST-13303,33,Female,26,Two year,DSL,Yes,Yes,50.68,1318.53,67.45,24,1,0,Mailed check,0.0293,7.28,No
CUST-13304,24,Female,50,One year,Cable,Yes,No,56.61,2850.23,100.23,11,3,2,Bank transfer,0.3097,13.52,No
CUST-13305,32,Female,38,Month-to-month,Cable,Yes,No,61.0,2272.27,49.87,14,2,0,Bank transfer,0.1194,16.52,No
CUST-13306,33,Female,14,Two year,DSL,Yes,No,54.44,778.11,78.92,17,4,1,Electronic check,0.2261,9.65,No
CUST-13307,25,Female,71,Month-to-month,Fiber optic,Yes,No,58.49,4026.83,48.82,18,2,1,Credit card,0.0113,5.31,No
CUST-13308,19,Male,53,Month-to-month,DSL,No,Yes,43.43,2316.79,87.66,21,0,0,Mailed check,0.5143,-5.42,No
CUST-13309,72,Female,34,Month-to-month,Fiber optic,Yes,No,71.53,2532.71,56.24,20,1,0,Mailed check,0.0224,0.02,No
CUST-13310,47,Female,4,One year,Fiber optic,Yes,Yes,67.89,252.06,71.44,23,1,1,Bank transfer,0.1907,14.22,No
CUST-13311,41,Male,66,One year,Fiber optic,Yes,No,74.76,4852.15,57.0,17,3,0,Credit card,0.0461,-7.9,No
CUST-13312,71,Female,54,Month-to-month,DSL,Yes,Yes,49.66,2856.21,46.99,14,2,1,Credit card,0.224,-8.36,No
CUST-13313,31,Female,34,One year,Fiber optic,Yes,No,67.92,2449.52,18.86,15,0,0,Electronic check,0.3603,10.82,No
CUST-13314,41,Female,12,Month-to-month,Fiber optic,Yes,No,66.42,675.9,33.8,26,2,0,Credit card,0.1394,6.77,No
CUST-13315,67,Female,8,Month-to-month,Cable,Yes,Yes,72.52,534.1,58.32,19,2,0,Electronic check,0.5278,19.79,Yes
CUST-13316,54,Male,21,Month-to-month,Fiber optic,Yes,No,66.31,1400.07,75.77,18,1,0,Mailed check,0.1848,13.14,No
CUST-13317,41,Male,17,Month-to-month,None,Yes,No,40.94,734.52,109.5,17,2,1,Mailed check,0.0861,-4.4,No
CUST-13318,32,Male,16,One year,Fiber optic,Yes,Yes,87.02,1471.45,52.52,23,2,0,Bank transfer,0.084,20.8,No
CUST-13319,20,Male,30,Month-to-month,Fiber optic,Yes,Yes,78.68,2328.27,49.71,20,1,0,Bank transfer,0.1499,5.9,No
CUST-13320,22,Female,4,Month-to-month,Cable,Yes,No,59.67,128.89,33.2,27,2,0,Mailed check,0.2507,10.71,No
CUST-13321,27,Female,24,Month-to-month,DSL,Yes,Yes,54.09,1334.34,85.53,19,0,0,Electronic check,0.3361,-1.97,No
CUST-13322,63,Female,63,One year,Cable,Yes,Yes,59.21,3645.93,78.72,23,0,1,Bank transfer,0.0818,8.42,No
CUST-13323,55,Male,63,Two year,DSL,Yes,No,40.96,2654.21,75.74,13,0,0,Bank transfer,0.0907,-3.97,No
CUST-13324,43,Male,1,One year,Fiber optic,Yes,No,70.67,140.16,73.27,24,2,0,Bank transfer,0.218,-23.2,No
CUST-13325,63,Male,49,One year,Cable,Yes,Yes,62.95,3302.93,56.04,15,1,1,Electronic check,0.1033,24.12,No
CUST-13326,27,Female,72,Two year,DSL,No,No,44.93,3398.78,97.6,15,0,0,Electronic check,0.1447,-8.07,No
CUST-13327,30,Male,42,Month-to-month,DSL,Yes,No,47.91,2098.49,46.36,18,3,0,Mailed check,0.1456,-4.38,Yes
CUST-13328,40,Female,29,Month-to-month,Fiber optic,Yes,No,66.45,1887.71,53.63,20,2,1,Credit card,0.2217,-5.15,Yes
CUST-13329,71,Female,36,Month-to-month,Fiber optic,Yes,No,68.61,2374.22,40.61,24,0,0,Credit card,0.5019,24.18,No
CUST-13330,53,Female,16,Month-to-month,Fiber optic,Yes,Yes,64.07,1158.41,61.91,14,1,2,Bank transfer,0.0897,8.2,No
CUST-13331,67,Male,29,Month-to-month,Cable,No,Yes,65.39,1949.93,46.39,17,2,0,Credit card,0.3992,10.0,No
CUST-13332,32,Male,68,Month-to-month,Fiber optic,Yes,No,67.45,4496.13,49.89,23,2,0,Bank transfer,0.0184,14.01,No
CUST-13333,67,Female,45,Month-to-month,None,Yes,No,33.22,1517.42,36.2,17,0,1,Credit card,0.0476,11.48,No
CUST-13334,22,Female,32,Month-to-month,Fiber optic,Yes,No,81.11,2580.36,42.0,18,0,1,Mailed check,0.0836,5.07,No
CUST-13335,31,Male,9,Month-to-month,DSL,Yes,No,47.73,396.91,26.39,18,3,0,Electronic check,0.0448,4.68,Yes
CUST-13336,48,Female,66,Month-to-month,Fiber optic,Yes,Yes,83.08,5504.12,73.59,19,0,1,Mailed check,0.0892,20.39,No
CUST-13337,20,Female,12,Two year,Cable,Yes,No,44.19,458.73,44.31,14,2,1,Mailed check,0.1148,-12.13,No
CUST-13338,67,Male,52,One year,Cable,Yes,Yes,62.52,3111.37,103.67,20,2,0,Bank transfer,0.0624,-8.19,No
CUST-13339,68,Male,22,Month-to-month,DSL,Yes,No,58.03,1504.53,87.73,19,2,0,Mailed check,0.227,10.2,Yes
CUST-13340,49,Male,21,Month-to-month,Fiber optic,Yes,No,76.07,1576.81,66.67,25,0,0,Mailed check,0.0117,6.37,No
CUST-13341,35,Male,13,Month-to-month,Cable,Yes,No,62.68,890.94,78.68,20,2,0,Electronic check,0.257,-1.75,Yes
CUST-13342,23,Male,28,Month-to-month,Fiber optic,Yes,Yes,73.3,1869.59,85.6,19,3,0,Electronic check,0.1058,30.93,No
CUST-13343,53,Female,49,Month-to-month,DSL,Yes,No,51.59,2369.89,53.12,15,2,2,Credit card,0.3835,-11.84,No
CUST-13344,49,Male,30,Month-to-month,Cable,Yes,Yes,64.25,1820.52,60.12,20,3,1,Credit card,0.2991,2.96,Yes
CUST-13345,62,Female,2,Two year,Fiber optic,No,Yes,73.4,73.4,90.87,15,3,1,Electronic check,0.1799,5.74,No
CUST-13346,52,Female,20,Two year,Cable,Yes,Yes,73.17,1345.44,92.43,21,2,0,Bank transfer,0.1063,-2.53,No
CUST-13347,25,Male,12,One year,Cable,No,Yes,60.36,614.21,46.49,14,2,0,Bank transfer,0.3896,-5.67,No
CUST-13348,25,Male,29,One year,Fiber optic,Yes,Yes,86.34,2600.66,120.1,19,1,0,Bank transfer,0.1136,-1.36,No
