Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Support_Calls_Per_Month,Service_Count
CUST-12938,70,Female,56,One year,DSL,Yes,Yes,63.96,3446.58,31.47,18,1,1,Credit card,0.0828,-20.83,No,56,61.54607142857143,0.017857142857142856,3
CUST-12939,27,Male,39,Month-to-month,Cable,Yes,Yes,56.2,2321.55,54.33,18,1,0,Credit card,0.1687,-3.25,No,39,59.52692307692308,0.02564102564102564,3
CUST-12940,59,Male,35,One year,DSL,Yes,No,48.58,1721.05,86.18,19,2,1,Mailed check,0.2222,-29.67,No,35,49.17285714285714,0.05714285714285714,2
CUST-12941,72,Female,63,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,5646.354800000002,65.92,16,2,1,Mailed check,0.2187,-16.02,Yes,63,89.6246793650794,0.031746031746031744,3
CUST-12942,62,Female,62,One year,Fiber optic,Yes,Yes,88.29,5630.98,80.51,21,1,1,Electronic check,0.2571,14.53,No,62,90.82225806451612,0.016129032258064516,3
CUST-12943,28,Female,29,Two year,Fiber optic,Yes,Yes,89.99160000000003,2757.68,32.78,15,0,2,Bank transfer,0.0629,-5.01,No,29,95.09241379310345,0.0,3
CUST-12944,65,Female,70,Month-to-month,Cable,Yes,Yes,60.29,4177.45,25.55,16,3,0,Credit card,0.0645,14.25,No,70,59.67785714285714,0.04285714285714286,3
CUST-12945,24,Male,60,Month-to-month,Cable,Yes,No,55.66,3373.52,78.21,12,3,1,Electronic check,0.0694,-8.93,Yes,60,56.22533333333333,0.05,2
CUST-12946,52,Female,61,Month-to-month,Fiber optic,Yes,No,64.32,3822.28,72.69,16,2,0,Mailed check,0.2426,-1.16,No,61,62.66032786885246,0.03278688524590164,2
CUST-12947,46,Male,5,Month-to-month,DSL,Yes,Yes,59.45,327.15,42.34,15,0,0,Credit card,0.0784,2.28,No,5,65.42999999999999,0.0,3
CUST-12948,48,Female,10,Month-to-month,Fiber optic,Yes,No,72.13,702.41,36.8,19,2,0,Credit card,0.0085,19.06,No,10,70.241,0.2,2
CUST-12949,48,Male,22,Two year,Cable,Yes,Yes,70.87,1478.85,60.35,11,0,1,Mailed check,0.2383,12.54,Yes,22,67.22045454545454,0.0,3
CUST-12950,19,Male,55,Month-to-month,Fiber optic,Yes,Yes,42.1,2603.64,63.23,14,2,0,Electronic check,0.2365,-5.44,No,55,47.33890909090909,0.03636363636363636,3
CUST-12951,47,Female,6,Month-to-month,Cable,Yes,Yes,62.66,354.08,35.05,19,1,0,Bank transfer,0.019,-5.36,No,6,59.01333333333333,0.16666666666666666,3
CUST-12952,72,Female,6,Month-to-month,Fiber optic,Yes,No,64.02,314.4,62.65,18,1,0,Credit card,0.1526,2.84,No,6,52.4,0.16666666666666666,2
CUST-12953,43,Male,3,Month-to-month,DSL,Yes,No,49.15,57.8244,29.51,14,2,2,Credit card,0.5868,29.25,Yes,3,19.2748,0.6666666666666666,2
CUST-12954,34,Female,14,Two year,Fiber optic,Yes,Yes,49.54,605.19,49.04,16,5,1,Credit card,0.0103,1.61,No,14,43.22785714285715,0.35714285714285715,3
CUST-12955,75,Female,67,Month-to-month,Fiber optic,Yes,No,75.49,5148.75,32.78,14,4,1,Electronic check,0.063,-9.14,Yes,67,76.84701492537313,0.05970149253731343,2
CUST-12956,23,Male,52,Month-to-month,Cable,Yes,Yes,76.19,3777.77,61.72,19,2,0,Credit card,0.1291,-8.55,No,52,72.64942307692307,0.038461538461538464,3
CUST-12957,46,Female,52,Month-to-month,Fiber optic,Yes,Yes,47.79,2347.54,48.98,17,3,0,Electronic check,0.0545,-1.44,No,52,45.144999999999996,0.057692307692307696,3
CUST-12958,47,Male,22,Two year,Cable,Yes,Yes,72.79,1718.88,96.74,20,3,0,Bank transfer,0.1551,4.6,No,22,78.1309090909091,0.13636363636363635,3
CUST-12959,45,Male,46,Two year,DSL,No,Yes,41.29,1855.84,71.66,20,0,1,Mailed check,0.0592,-10.07,No,46,40.34434782608695,0.0,2
CUST-12960,71,Female,57,Month-to-month,DSL,Yes,Yes,66.42,3728.85,32.85,11,0,0,Electronic check,0.0756,12.19,Yes,57,65.41842105263157,0.0,3
CUST-12961,42,Male,39,One year,Fiber optic,Yes,No,44.22,1733.69,86.21,23,2,1,Electronic check,0.0937,-7.06,No,39,44.453589743589745,0.05128205128205128,2
CUST-12962,74,Male,62,One year,DSL,Yes,Yes,71.7,4588.99,59.6,16,1,0,Bank transfer,0.1912,16.39,No,62,74.01596774193548,0.016129032258064516,3
CUST-12963,21,Female,42,One year,Fiber optic,Yes,Yes,60.07,2408.69,82.49,20,1,0,Mailed check,0.095,3.93,No,42,57.349761904761905,0.023809523809523808,3
CUST-12964,60,Male,24,Month-to-month,DSL,Yes,Yes,51.24,1464.81,33.3,15,4,1,Electronic check,0.313,-3.17,Yes,24,61.03375,0.16666666666666666,3
CUST-12965,52,Female,46,One year,Cable,Yes,Yes,73.78,3404.29,78.76,20,0,0,Electronic check,0.085,-32.93,No,46,74.00630434782609,0.0,3
CUST-12966,31,Female,68,One year,Fiber optic,Yes,Yes,42.84,2907.12,113.54,21,0,0,Bank transfer,0.2085,-3.4,No,68,42.75176470588235,0.0,3
CUST-12967,31,Male,60,Month-to-month,DSL,Yes,Yes,55.99,3435.48,78.36,17,2,0,Credit card,0.34,1.08,Yes,60,57.258,0.03333333333333333,3
CUST-12968,59,Female,36,Month-to-month,Fiber optic,Yes,Yes,76.8,2504.8,50.11,22,1,0,Electronic check,0.2122,1.61,No,36,69.57777777777778,0.027777777777777776,3
CUST-12969,54,Male,43,Month-to-month,Fiber optic,Yes,Yes,75.97,3300.85,91.94,16,1,2,Credit card,0.1513,8.12,No,43,76.7639534883721,0.023255813953488372,3
CUST-12970,53,Female,71,Month-to-month,Cable,Yes,Yes,66.31,4730.2,47.94,18,0,0,Credit card,0.1448,-3.6,No,71,66.6225352112676,0.0,3
CUST-12971,20,Male,54,Month-to-month,DSL,Yes,No,47.38,2777.41,75.95,17,1,1,Bank transfer,0.0673,8.28,No,54,51.43351851851852,0.018518518518518517,2
CUST-12972,52,Female,37,Two year,Fiber optic,Yes,No,73.67,3001.42,118.28,16,3,1,Electronic check,0.0763,-9.83,No,37,81.11945945945946,0.08108108108108109,2
CUST-12973,74,Male,21,Two year,Cable,Yes,Yes,72.25,1538.71,50.48,25,2,1,Bank transfer,0.2102,13.16,No,21,73.27190476190476,0.09523809523809523,3
CUST-12974,19,Female,66,Month-to-month,Fiber optic,No,No,36.69,2435.51,76.66,16,0,0,Electronic check,0.1825,13.33,No,66,36.90166666666667,0.0,1
CUST-12975,45,Male,71,Month-to-month,Cable,Yes,No,62.17,4393.03,112.51,14,3,0,Bank transfer,0.1705,5.15,No,71,61.873661971830984,0.04225352112676056,2
CUST-12976,46,Male,6,One year,DSL,Yes,No,49.8,294.17,88.0,27,2,0,Credit card,0.1938,10.46,No,6,49.028333333333336,0.3333333333333333,2
CUST-12977,70,Male,3,Month-to-month,Fiber optic,Yes,No,41.31,77.03,81.51,21,0,0,Electronic check,0.0673,-2.31,Yes,3,25.676666666666666,0.0,2
CUST-12978,34,Female,9,Month-to-month,Cable,Yes,No,65.54,709.75,17.24,13,2,0,Electronic check,0.2017,-0.82,Yes,9,78.86111111111111,0.2222222222222222,2
CUST-12979,45,Other,28,One year,Fiber optic,Yes,No,74.61,2254.84,41.28,20,0,0,Electronic check,0.1356,-1.54,No,28,80.53,0.0,2
CUST-12980,59,Male,12,Month-to-month,Fiber optic,No,Yes,41.2,641.53,85.2,14,4,1,Electronic check,0.1742,16.93,Yes,12,53.46083333333333,0.3333333333333333,2
CUST-12981,21,Male,64,Month-to-month,DSL,Yes,Yes,78.6,5186.81,56.95,24,3,1,Electronic check,0.1458,3.74,Yes,64,81.04390625,0.046875,3
CUST-12982,64,Male,66,One year,Fiber optic,Yes,No,32.29,2190.93,52.52,17,1,1,Bank transfer,0.025,-7.84,No,66,33.19590909090909,0.015151515151515152,2
CUST-12983,65,Male,13,One year,Cable,Yes,No,64.83,935.67,92.63,24,2,1,Credit card,0.0457,0.64,Yes,13,71.97461538461538,0.15384615384615385,2
CUST-12984,59,Female,60,Month-to-month,DSL,No,No,43.56,2699.68,80.27,23,2,0,Electronic check,0.1543,-4.35,No,60,44.99466666666667,0.03333333333333333,1
CUST-12985,55,Female,11,One year,Fiber optic,No,No,50.82,381.54,44.66,13,3,0,Bank transfer,0.0624,3.5,No,11,34.68545454545455,0.2727272727272727,1
CUST-12986,61,Female,57,Two year,Fiber optic,Yes,No,58.44,3298.24,82.67,16,3,1,Mailed check,0.0951,-0.62,No,57,57.8638596491228,0.05263157894736842,2
CUST-12987,63,Male,27,Month-to-month,Fiber optic,Yes,No,57.25,1475.8,41.3,20,3,1,Bank transfer,0.478,-14.88,Yes,27,54.65925925925926,0.1111111111111111,2
CUST-12988,70,Male,3,One year,Cable,Yes,No,58.67,162.76,26.2,14,3,0,Credit card,0.1096,-11.51,No,3,54.25333333333333,1.0,2
CUST-12989,42,Female,31,Month-to-month,Cable,Yes,No,47.16,1443.45,71.93,16,1,0,Bank transfer,0.2374,-3.09,No,31,46.56290322580645,0.03225806451612903,2
CUST-12990,44,Male,60,Month-to-month,Fiber optic,Yes,No,69.76,4259.4,34.53,25,2,0,Electronic check,0.1076,17.92,No,60,70.99,0.03333333333333333,2
CUST-12991,55,Female,68,Month-to-month,Fiber optic,Yes,No,71.5,4809.91,34.12,17,3,0,Electronic check,0.511,-20.59,No,68,70.7339705882353,0.04411764705882353,2
CUST-12992,29,Male,9,Month-to-month,Cable,Yes,Yes,64.03,300.42,39.73,22,3,0,Credit card,0.053,6.17,No,9,33.38,0.3333333333333333,3
CUST-12993,67,Male,61,Month-to-month,Fiber optic,Yes,No,68.63,4224.99,68.11,15,1,0,Mailed check,0.069,20.7,No,61,69.26213114754098,0.01639344262295082,2
CUST-12994,62,Female,22,One year,Fiber optic,Yes,No,76.86,1659.31,82.99,14,0,0,Bank transfer,0.0491,13.58,Yes,22,75.42318181818182,0.0,2
CUST-12995,54,Male,34,Month-to-month,Fiber optic,Yes,No,64.25,2240.66,57.06,16,2,1,Bank transfer,0.3892,1.7,Yes,34,65.90176470588234,0.058823529411764705,2
CUST-12996,35,Female,8,Two year,DSL,Yes,Yes,59.85,337.58,35.16,12,0,0,Bank transfer,0.1636,-0.73,No,8,42.1975,0.0,3
CUST-12997,38,Male,71,Month-to-month,DSL,Yes,Yes,43.72,3157.26,37.01,13,1,0,Electronic check,0.0768,9.69,No,71,44.468450704225354,0.014084507042253521,3
CUST-12998,43,Male,57,Two year,Cable,Yes,Yes,69.19,3841.58,26.74,20,1,1,Electronic check,0.1467,20.1,No,57,67.39614035087719,0.017543859649122806,3
CUST-12999,56,Male,47,Month-to-month,Fiber optic,Yes,Yes,88.56,3961.12,81.22,17,1,1,Mailed check,0.0682,10.62,No,47,84.27914893617022,0.02127659574468085,3
CUST-13000,63,Male,53,Month-to-month,Fiber optic,Yes,No,75.98,3985.57,42.34,20,0,0,Electronic check,0.2681,4.23,No,53,75.19943396226415,0.0,2
CUST-13001,56,Female,63,One year,Cable,Yes,No,56.67,3360.44,69.41,25,4,0,Bank transfer,0.0964,16.52,No,63,53.34031746031746,0.06349206349206349,2
CUST-13002,71,Male,11,One year,Fiber optic,Yes,No,33.51,288.22,20.61,19,4,0,Credit card,0.0022,4.14,No,11,26.201818181818183,0.36363636363636365,2
CUST-13003,73,Female,18,Month-to-month,Fiber optic,Yes,Yes,89.99160000000003,1653.97,94.44,15,1,0,Bank transfer,0.0352,3.11,No,18,91.88722222222222,0.05555555555555555,3
CUST-13004,58,Female,3,Month-to-month,Cable,Yes,No,62.86,62.86,63.63,19,2,0,Mailed check,0.064,9.62,Yes,3,20.953333333333333,0.6666666666666666,2
CUST-13005,39,Male,36,One year,Cable,No,No,50.88,1867.81,26.27,20,2,3,Electronic check,0.2847,-5.66,No,36,51.88361111111111,0.05555555555555555,1
CUST-13006,52,Male,36,One year,Fiber optic,Yes,No,41.0,1310.07,49.39,22,2,0,Mailed check,0.1,37.89,No,36,36.39083333333333,0.05555555555555555,2
CUST-13007,42,Male,3,Month-to-month,DSL,Yes,Yes,55.48,57.8244,68.28,28,2,1,Electronic check,0.2665,3.9,Yes,3,19.2748,0.6666666666666666,3
CUST-13008,54,Female,48,One year,Fiber optic,Yes,No,69.37,3200.27,42.65,22,1,1,Electronic check,0.0681,-0.22,No,48,66.67229166666667,0.020833333333333332,2
CUST-13009,65,Female,1,Month-to-month,Fiber optic,No,Yes,66.26,138.23,72.61,15,3,1,Bank transfer,0.0928,12.13,Yes,1,138.23,3.0,2
CUST-13010,39,Male,58,Month-to-month,Cable,Yes,Yes,73.6,4290.92,94.57,23,1,0,Mailed check,0.1393,15.16,No,58,73.98137931034483,0.017241379310344827,3
CUST-13011,47,Female,51,One year,Cable,Yes,No,51.76,2580.35,85.82,16,3,1,Bank transfer,0.221,-6.22,No,51,50.595098039215685,0.058823529411764705,2
CUST-13012,20,Male,59,Two year,DSL,Yes,No,46.82,2500.87,63.28,17,3,0,Electronic check,0.1065,-18.51,No,59,42.38762711864407,0.05084745762711865,2
CUST-13013,60,Male,9,Month-to-month,Fiber optic,Yes,Yes,82.2,728.94,98.15,20,3,0,Bank transfer,0.1668,-1.97,Yes,9,80.99333333333334,0.3333333333333333,3
CUST-13014,46,Male,63,Month-to-month,Fiber optic,Yes,No,52.3,3148.39,68.54,22,2,1,Electronic check,0.2377,5.42,No,63,49.974444444444444,0.031746031746031744,2
CUST-13015,44,Other,40,Month-to-month,DSL,Yes,No,44.68,1632.33,60.8,22,0,1,Credit card,0.2826,-6.9,No,40,40.80825,0.0,2
CUST-13016,48,Male,63,One year,Fiber optic,Yes,No,29.76,1946.46,61.44,20,2,1,Mailed check,0.0902,1.7,No,63,30.896190476190476,0.031746031746031744,2
CUST-13017,30,Male,51,Month-to-month,DSL,Yes,Yes,60.4,2974.89,65.94,22,1,0,Credit card,0.2573,0.46,No,51,58.33117647058823,0.0196078431372549,3
CUST-13018,52,Male,48,Month-to-month,Cable,Yes,Yes,68.3,3283.01,74.26,14,2,1,Bank transfer,0.22,-17.63,No,48,68.39604166666668,0.041666666666666664,3
CUST-13019,61,Female,3,Month-to-month,DSL,Yes,No,63.94,79.4,42.35,21,1,0,Credit card,0.3011,9.93,Yes,3,26.46666666666667,0.3333333333333333,2
CUST-13020,38,Male,50,Two year,Cable,Yes,No,51.54,2680.92,91.01,19,0,1,Bank transfer,0.276,12.78,No,50,53.6184,0.0,2
CUST-13021,25,Male,33,Month-to-month,Cable,Yes,No,47.43,1626.52,94.94,12,2,1,Electronic check,0.2187,4.36,No,33,49.28848484848485,0.06060606060606061,2
CUST-13022,40,Male,62,One year,Fiber optic,Yes,Yes,87.48,5542.26,120.93070000000002,21,2,0,Bank transfer,0.0555,6.66,No,62,89.39129032258064,0.03225806451612903,3
CUST-13023,29,Female,50,Month-to-month,Cable,Yes,Yes,62.49,3265.0,22.62,25,4,2,Credit card,0.0463,-5.84,No,50,65.3,0.08,3
CUST-13024,39,Male,6,Month-to-month,Cable,Yes,Yes,67.91,226.79,64.64,22,2,0,Credit card,0.0778,0.57,No,6,37.79833333333333,0.3333333333333333,3
CUST-13025,54,Female,65,Month-to-month,Fiber optic,Yes,No,32.42,2342.63,44.59,23,2,0,Bank transfer,0.0507,10.07,No,65,36.04046153846154,0.03076923076923077,2
CUST-13026,24,Male,5,Month-to-month,DSL,Yes,No,54.28,57.8244,79.4,11,2,1,Credit card,0.2424,-14.4,Yes,5,11.564879999999999,0.4,2
CUST-13027,61,Male,22,Month-to-month,Fiber optic,Yes,Yes,81.41,1718.59,93.21,19,1,0,Credit card,0.0659,-10.26,No,22,78.11772727272727,0.045454545454545456,3
CUST-13028,31,Female,16,Month-to-month,DSL,Yes,No,47.37,703.54,64.85,13,1,0,Mailed check,0.0829,-15.11,No,16,43.97125,0.0625,2
CUST-13029,69,Female,71,Month-to-month,Cable,Yes,No,58.14,3916.87,56.58,17,5,1,Mailed check,0.2399,22.21,No,71,55.16718309859155,0.07042253521126761,2
CUST-13030,60,Male,12,Month-to-month,Fiber optic,No,Yes,67.58,747.95,52.41,15,4,0,Electronic check,0.1233,-1.33,Yes,12,62.32916666666667,0.3333333333333333,2
CUST-13031,33,Female,61,Month-to-month,Fiber optic,Yes,Yes,45.37,2879.26,59.42,19,1,1,Bank transfer,0.0981,19.24,No,61,47.20098360655738,0.01639344262295082,3
CUST-13032,50,Female,16,Month-to-month,Fiber optic,Yes,No,66.82,1082.62,73.1,22,0,0,Credit card,0.0042,1.11,No,16,67.66375,0.0,2
CUST-13033,24,Male,47,Month-to-month,Fiber optic,Yes,No,46.23,1978.15,72.95,17,1,0,Credit card,0.2395,23.53,No,47,42.088297872340426,0.02127659574468085,2
CUST-13034,23,Female,7,Month-to-month,DSL,Yes,Yes,57.05,358.15,100.02,24,0,0,Electronic check,0.3703,16.79,No,7,51.16428571428571,0.0,3
CUST-13035,73,Female,29,One year,Fiber optic,Yes,Yes,75.79,2306.78,60.31,19,1,0,Bank transfer,0.0636,-6.21,No,29,79.54413793103448,0.034482758620689655,3
CUST-13036,64,Male,45,Two year,DSL,No,No,29.39,1224.91,86.13,23,3,0,Mailed check,0.2182,3.36,No,45,27.220222222222223,0.06666666666666667,1
CUST-13037,26,Female,52,One year,DSL,Yes,Yes,51.39,2623.92,42.98,11,1,0,Electronic check,0.0653,-10.05,No,52,50.46,0.019230769230769232,3
CUST-13038,34,Male,63,Month-to-month,Cable,Yes,No,62.16,3969.59,33.97,15,2,0,Bank transfer,0.0905,9.94,No,63,63.00936507936508,0.031746031746031744,2
CUST-13039,29,Male,59,Two year,DSL,Yes,No,48.85,2973.78,88.59,16,1,1,Bank transfer,0.0519,14.93,No,59,50.40305084745763,0.01694915254237288,2
CUST-13040,40,Female,38,Two year,Fiber optic,Yes,Yes,76.67,2990.18,74.43,18,2,1,Bank transfer,0.1362,24.56,No,38,78.68894736842105,0.05263157894736842,3
CUST-13041,34,Female,22,Month-to-month,Fiber optic,Yes,No,41.15,861.19,52.04,20,1,0,Bank transfer,0.0911,18.53,No,22,39.145,0.045454545454545456,2
CUST-13042,37,Female,19,Month-to-month,DSL,Yes,No,59.15,923.08,42.64,19,0,2,Electronic check,0.158,7.19,No,19,48.58315789473684,0.0,2
CUST-13043,48,Female,72,One year,Fiber optic,Yes,No,64.06,4642.56,53.34,14,2,2,Credit card,0.2024,6.24,No,72,64.48,0.027777777777777776,2
CUST-13044,28,Female,44,Two year,Cable,Yes,Yes,65.36,2692.89,69.99,16,3,1,Electronic check,0.1167,-0.96,No,44,61.20204545454545,0.06818181818181818,3
CUST-13045,69,Male,66,One year,Fiber optic,No,No,47.36,3107.84,68.55,12,0,0,Credit card,0.0705,23.88,No,66,47.08848484848485,0.0,1
CUST-13046,60,Female,32,One year,Fiber optic,Yes,No,76.68,2351.07,30.09,19,5,0,Electronic check,0.0524,-8.37,No,32,73.4709375,0.15625,2
CUST-13047,62,Female,35,One year,DSL,Yes,Yes,78.93,2738.24,34.33,18,0,0,Credit card,0.0228,-10.45,No,35,78.23542857142857,0.0,3
CUST-13048,27,Female,60,Two year,DSL,Yes,Yes,56.53,3539.13,68.13,23,2,0,Bank transfer,0.0023,-11.17,No,60,58.9855,0.03333333333333333,3
CUST-13049,59,Male,53,Month-to-month,DSL,Yes,No,47.35,2541.43,78.9,19,1,0,Credit card,0.1119,14.9,No,53,47.95150943396226,0.018867924528301886,2
CUST-13050,66,Male,15,Month-to-month,Fiber optic,Yes,Yes,44.43,795.23,45.95,19,1,0,Electronic check,0.0617,13.56,No,15,53.01533333333334,0.06666666666666667,3
CUST-13051,28,Male,38,Two year,Fiber optic,No,Yes,72.67,2669.5,30.8,17,2,0,Bank transfer,0.1425,7.34,No,38,70.25,0.05263157894736842,2
CUST-13052,61,Male,16,Month-to-month,Fiber optic,Yes,Yes,46.97,786.91,65.7,23,1,1,Electronic check,0.2002,5.76,No,16,49.181875,0.0625,3
CUST-13053,38,Male,55,Month-to-month,Fiber optic,Yes,No,71.95,3825.94,12.01,14,2,3,Electronic check,0.1275,-12.2,Yes,55,69.56254545454546,0.03636363636363636,2
CUST-13054,63,Female,3,Month-to-month,Fiber optic,Yes,No,60.26,151.78,55.63,10,2,0,Credit card,0.0938,5.26,Yes,3,50.593333333333334,0.6666666666666666,2
CUST-13055,45,Female,60,Month-to-month,Fiber optic,Yes,Yes,78.61,4775.77,79.25,11,3,0,Electronic check,0.0564,16.8,No,60,79.59616666666668,0.05,3
CUST-13056,64,Male,67,Month-to-month,Fiber optic,Yes,Yes,83.48,5357.05,59.08,13,1,0,Mailed check,0.0899,-10.98,Yes,67,79.95597014925373,0.014925373134328358,3
CUST-13057,26,Male,2,One year,DSL,Yes,No,41.65,64.28,27.37,14,1,0,Bank transfer,0.0262,-12.65,Yes,2,32.14,0.5,2
CUST-13058,40,Female,46,Month-to-month,Cable,Yes,No,48.47,2287.69,101.14,18,4,1,Electronic check,0.138,5.74,Yes,46,49.73239130434783,0.08695652173913043,2
CUST-13059,33,Male,6,Month-to-month,Cable,Yes,Yes,63.1,321.38,65.14,17,0,0,Mailed check,0.3425,11.19,Yes,6,53.56333333333333,0.0,3
CUST-13060,32,Female,26,Month-to-month,Cable,Yes,Yes,68.21,1869.23,70.0,25,2,2,Electronic check,0.1161,11.79,Yes,26,71.89346153846154,0.07692307692307693,3
CUST-13061,35,Male,25,Two year,Fiber optic,Yes,No,74.35,1844.27,86.07,11,0,1,Credit card,0.0719,16.53,No,25,73.7708,0.0,2
CUST-13062,40,Male,38,One year,Cable,Yes,Yes,72.46,2581.64,60.64,12,2,1,Electronic check,0.1498,3.93,No,38,67.9378947368421,0.05263157894736842,3
CUST-13063,25,Male,67,Two year,DSL,Yes,Yes,52.95,3582.46,58.39,21,3,1,Bank transfer,0.0724,-17.88,No,67,53.46955223880597,0.04477611940298507,3
CUST-13064,59,Female,34,Month-to-month,Cable,Yes,No,44.83,1530.06,94.45,20,0,0,Credit card,0.26,8.19,No,34,45.00176470588235,0.0,2
CUST-13065,49,Male,29,Month-to-month,Cable,Yes,No,69.0,1979.59,45.36,19,2,2,Electronic check,0.4326,16.26,Yes,29,68.26172413793103,0.06896551724137931,2
CUST-13066,66,Female,7,One year,Fiber optic,Yes,Yes,87.66,605.46,86.95,23,1,0,Credit card,0.0631,-5.46,No,7,86.49428571428572,0.14285714285714285,3
CUST-13067,58,Male,64,Two year,DSL,Yes,No,46.88,3086.26,37.87,21,0,0,Electronic check,0.2373,0.35,No,64,48.2228125,0.0,2
CUST-13068,26,Male,23,Month-to-month,Fiber optic,Yes,No,41.34,947.17,47.52,18,3,1,Credit card,0.1777,-24.12,No,23,41.181304347826085,0.13043478260869565,2
CUST-13069,22,Female,34,One year,Fiber optic,Yes,No,71.97,2517.37,71.99,18,0,0,Electronic check,0.1977,-1.36,No,34,74.04029411764705,0.0,2
CUST-13070,42,Male,7,One year,Cable,Yes,No,56.74,572.63,99.28,25,3,1,Electronic check,0.1021,21.17,No,7,81.80428571428571,0.42857142857142855,2
CUST-13071,45,Male,21,Month-to-month,Fiber optic,No,No,40.59,937.8,68.54,19,2,2,Electronic check,0.1493,-3.33,No,21,44.65714285714286,0.09523809523809523,1
CUST-13072,31,Female,40,Month-to-month,Fiber optic,Yes,Yes,74.44,2976.54,31.4,24,3,0,Credit card,0.2382,-10.67,No,40,74.4135,0.075,3
CUST-13073,63,Female,65,Month-to-month,DSL,Yes,Yes,49.17,3188.56,82.07,15,0,2,Mailed check,0.1091,25.52,No,65,49.05476923076923,0.0,3
CUST-13074,51,Male,24,Month-to-month,DSL,Yes,No,51.04,1188.9,45.94,22,1,3,Mailed check,0.2697,9.38,Yes,24,49.5375,0.041666666666666664,2
CUST-13075,61,Male,41,Two year,Cable,No,Yes,54.93,2257.75,80.19,25,3,1,Credit card,0.3649,7.71,No,41,55.06707317073171,0.07317073170731707,2
CUST-13076,24,Other,64,Month-to-month,DSL,Yes,No,51.24,3292.06,71.9,14,0,0,Credit card,0.19,3.87,No,64,51.4384375,0.0,2
CUST-13077,65,Female,26,One year,DSL,No,Yes,48.95,1188.26,28.97,20,2,0,Mailed check,0.0925,-6.09,No,26,45.70230769230769,0.07692307692307693,2
CUST-13078,29,Female,22,One year,Fiber optic,Yes,No,65.06,1369.65,73.65,21,3,1,Bank transfer,0.2457,-1.16,No,22,62.25681818181818,0.13636363636363635,2
CUST-13079,43,Female,4,Two year,Fiber optic,Yes,No,34.47,57.8244,35.36,17,1,0,Electronic check,0.4101,21.94,No,4,14.4561,0.25,2
CUST-13080,43,Female,66,Month-to-month,Cable,Yes,Yes,56.32,3804.35,97.45,25,2,0,Credit card,0.2866,-6.24,No,66,57.641666666666666,0.030303030303030304,3
CUST-13081,65,Male,8,Month-to-month,DSL,Yes,No,39.27,340.14,27.26,25,0,2,Electronic check,0.1044,18.38,No,8,42.5175,0.0,2
CUST-13082,34,Male,16,Month-to-month,Fiber optic,Yes,No,34.22,543.08,61.17,19,0,0,Credit card,0.0815,6.19,No,16,33.9425,0.0,2
CUST-13083,31,Female,11,One year,Cable,Yes,No,60.74,587.42,42.29,18,0,1,Bank transfer,0.0544,6.25,No,11,53.40181818181818,0.0,2
CUST-13084,37,Female,51,Month-to-month,Fiber optic,Yes,No,27.639200000000002,1307.68,98.86,14,2,1,Electronic check,0.1979,-18.04,No,51,25.64078431372549,0.0392156862745098,2
CUST-13085,38,Female,27,One year,Fiber optic,Yes,No,73.17,1896.75,27.83,17,1,1,Credit card,0.0558,7.1,No,27,70.25,0.037037037037037035,2
CUST-13086,28,Female,51,Month-to-month,Fiber optic,No,Yes,67.61,3362.81,120.93,22,2,2,Electronic check,0.1953,1.23,No,51,65.93745098039216,0.0392156862745098,2
CUST-13087,28,Male,44,Month-to-month,Cable,Yes,Yes,69.74,3154.62,56.33,16,2,1,Mailed check,0.0129,-17.36,No,44,71.69590909090908,0.045454545454545456,3
CUST-13088,31,Male,2,Two year,DSL,Yes,No,51.65,57.8244,51.46,17,2,0,Mailed check,0.065,2.5,No,2,28.9122,1.0,2
CUST-13089,45,Female,23,Two year,Fiber optic,Yes,Yes,85.83,2005.15,83.54,14,0,0,Bank transfer,0.3251,-3.11,Yes,23,87.1804347826087,0.0,3
